id,aidat_tl,amerikan_mutfak,arakat_dubleksi,asansor,bahce_dubleksi,bahce_kati,bahceli,balkon,banyo_sayisi,bina_yasi,bogaz_manzarali,boyali,brut_m2,bulundugu_kat,cati_dubleksi,celik_kapi,deniz_manzarali,doga_manzarali,duvar_kagidi,emlak_tipi,esyali,fiyat,gol_manzarali,goruntulu_diafon,guney,guvenlik,havuz_manzarali,ilan_tarihi,isi_yalitim,isicam,isitma,kapali_garaj,kat_dubleksi,kat_sayisi,kimden,klima,kullanim_durumu,laminat_zemin,mahalle,mobilya,net_m2,oda_sayisi,otopark,parke_zemin,pvc_dograma,sehir,sehir_manzarali,semt,site_icerisinde,takas,teras,tripleks,yuzme_havuzu
155582159,Belirtilmemiş,False,False,False,True,True,True,,6,2,False,True,240,,False,True,True,True,False,Satılık Villa,Hayır,2.250.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,True,Boş,False,Kalkan Bld.,True,,6+1,True,False,False,Antalya,True,Kaş,Hayır,Hayır,True,True,True
228108292,0,False,False,False,False,False,False,Belirtilmemiş,1,5-10 arası,False,False,150,4,True,False,True,False,False,Satılık Daire,Evet,950.000 TL,False,False,False,True,False,13 Aralık 2018,False,False,Klima,False,False,4,Emlak Ofisinden,False,Kiracılı,False,Andifli Mah.,False,,3+1,False,False,False,Antalya,False,Kaş,Hayır,Hayır,False,False,False
252158016,250,False,False,True,False,False,False,Belirtilmemiş,2,3,False,False,240,1,False,True,True,True,True,Satılık Daire,Hayır,2.100.000 TL,False,True,True,True,False,13 Aralık 2018,True,True,Klima,True,False,7,Emlak Ofisinden,True,Boş,False,Çağlayan Mh.,False,,4+1,True,True,True,Antalya,True,Muratpaşa,Evet,Hayır,False,False,True
299201272,80,True,False,False,False,False,False,Belirtilmemiş,2,11-15 arası,False,False,150,Villa Tipi,False,True,True,False,False,Satılık Yazlık,Hayır,500.000 TL,False,False,True,False,False,12 Aralık 2018,False,True,Yok,False,False,3,Sahibinden,False,Mülk Sahibi,False,Türkler Mh.,True,,4+1,False,False,True,Antalya,False,Alanya,Evet,Evet,True,True,False
306645924,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,2,5-10 arası,False,True,180,3,True,True,False,False,False,Satılık Daire,Hayır,335.000 TL,False,False,True,False,False,14 Aralık 2018,True,True,Klima,False,False,3,Emlak Ofisinden,False,Kiracılı,False,Gülveren Mh.,True,,3+1,True,True,True,Antalya,True,Kepez,Hayır,Evet,True,False,True
346741724,Belirtilmemiş,False,False,False,True,False,False,Belirtilmemiş,2,0,False,False,135,Yüksek Giriş,False,False,False,False,False,Satılık Daire,Hayır,500.000 TL,False,False,True,False,False,12 Aralık 2018,False,False,Doğalgaz (Kombi),False,False,3,İnşaat Firmasından,False,Boş,False,Pınarbaşı Mh.,False,,2+1,False,False,False,Antalya,False,Konyaaltı,Hayır,Evet,False,False,False
348750134,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,1,11-15 arası,False,False,160,15,False,False,False,False,False,Satılık Daire,Hayır,650.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,15,Emlak Ofisinden,False,Boş,False,Çağlayan Mh.,False,160,3+1,False,False,False,Antalya,False,Muratpaşa,Evet,Hayır,False,False,False
354095011,Belirtilmemiş,False,False,False,False,False,True,,4,5-10 arası,False,True,490,,False,True,False,True,True,Satılık Villa,Evet,950.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,True,Boş,False,Avsallar,True,240,4+1,True,False,True,Antalya,True,Alanya,Hayır,Hayır,True,True,True
362064359,460,True,False,False,True,False,False,,3,5-10 arası,False,True,220,,False,False,True,True,False,Satılık Villa,Hayır,885.000 TL,False,False,True,True,False,15 Kasım 2018,False,True,Klima,True,False,2,Emlak Ofisinden,False,Boş,False,Konaklı Mh.,True,190,3+1,True,False,True,Antalya,True,Alanya,Evet,Evet,True,False,True
372280789,150,True,True,True,False,False,True,Belirtilmemiş,4,11-15 arası,False,True,350,10,True,True,True,True,True,Satılık Daire,Hayır,1.400.000 TL,False,True,True,False,False,13 Aralık 2018,True,True,Kat Kaloriferi,False,False,10,Emlak Ofisinden,True,Mülk Sahibi,True,Fener Mah.,True,,6+1,True,False,True,Antalya,True,Muratpaşa,Evet,Evet,True,False,False
384772954,20,False,False,True,False,False,False,Belirtilmemiş,1,11-15 arası,False,False,140,5,False,True,False,False,False,Satılık Daire,Hayır,265.000 TL,False,False,True,False,False,13 Aralık 2018,True,False,Klima,False,False,5,Sahibinden,False,Boş,False,Kızlar Pınarı Mh.,False,140,3+1,False,False,False,Antalya,True,Alanya,Hayır,Hayır,False,False,False
394609768,200,False,False,True,False,False,False,Belirtilmemiş,3,0,False,True,220,2,True,True,False,True,False,Satılık Daire,Hayır,600.000 TL,False,True,True,True,False,14 Aralık 2018,True,True,Klima,True,False,2,İnşaat Firmasından,True,Boş,True,Altınova Orta Mh.,False,205,4+1,True,False,True,Antalya,True,Kepez,Evet,Evet,False,False,True
395757962,Belirtilmemiş,False,False,False,False,False,False,,4,5-10 arası,False,False,220,,False,False,False,False,False,Satılık Villa,Evet,1.650.000 TL,False,False,False,False,False,12 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,False,Boş,False,Kadriye Bld.,False,,4+1,False,False,False,Antalya,False,Serik,Evet,Hayır,False,False,False
408754709,210,True,False,False,False,False,False,Belirtilmemiş,2,5-10 arası,False,True,100,2,False,True,False,True,False,Satılık Daire,Evet,624.000 TL,False,False,True,True,False,13 Aralık 2018,True,True,Klima,False,False,3,Emlak Ofisinden,True,Boş,False,Belek Bld.,True,,3+1,False,False,False,Antalya,False,Serik,Evet,Hayır,False,False,True
410643400,120,False,False,False,False,False,False,,4,11-15 arası,False,True,250,,False,True,True,False,False,Satılık Villa,Evet,749.999 TL,False,False,True,False,False,12 Aralık 2018,False,False,Klima,False,False,3,Emlak Ofisinden,True,Boş,False,Side,False,230,5+1,True,False,True,Antalya,True,Manavgat,Evet,Evet,False,True,False
411406835,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,1,0,False,False,110,3,False,False,False,False,False,Satılık Daire,Hayır,250.000 TL,False,False,True,False,False,18 Kasım 2018,False,False,Klima,False,False,3,İnşaat Firmasından,False,Boş,False,Yeniköy Mh.,False,,2+1,False,False,False,Antalya,False,Döşemealtı,Hayır,Hayır,False,False,False
415581758,120,True,False,True,False,False,False,Belirtilmemiş,3,0,False,True,300,4,True,True,False,True,True,Satılık Daire,Evet,580.000 TL,False,True,True,True,False,14 Aralık 2018,True,True,Klima,False,True,4,Emlak Ofisinden,True,Mülk Sahibi,True,Bahçeyaka Mh.,True,,5+1,True,True,True,Antalya,True,Döşemealtı,Evet,Hayır,True,False,True
415922134,180,False,False,True,False,False,False,Belirtilmemiş,5,1,False,True,400,11,True,True,True,True,True,Satılık Daire,Evet,1.750.000 TL,False,True,True,True,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),True,False,11,Emlak Ofisinden,True,Boş,True,Cikcilli,True,370,5+2,True,False,False,Antalya,True,Alanya,Evet,Evet,True,False,True
420973663,225,False,False,True,False,False,False,Belirtilmemiş,3,0,False,True,220,2,True,True,True,True,False,Satılık Daire,Hayır,600.000 TL,False,True,True,True,False,14 Aralık 2018,True,True,Klima,True,False,2,İnşaat Firmasından,False,Boş,True,Altınova Sinan Mh.,False,205,4+1,True,False,True,Antalya,True,Kepez,Evet,Evet,True,False,True
426811880,50,False,False,False,False,False,False,Belirtilmemiş,2,5-10 arası,False,False,160,2,True,True,False,True,False,Satılık Daire,Hayır,320.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,2,Emlak Ofisinden,False,Boş,False,Güzeloba Mh.,False,,4+1,False,False,False,Antalya,True,Muratpaşa,Hayır,Hayır,False,False,False
432067653,225,True,False,True,False,True,False,Belirtilmemiş,1,0,False,True,75,Yüksek Giriş,False,True,False,True,False,Satılık Daire,Hayır,250.000 TL,False,True,True,True,False,14 Aralık 2018,True,True,Klima,True,False,3,İnşaat Firmasından,True,Boş,True,Demircikara Mah.,False,,2+1,True,False,True,Antalya,True,Muratpaşa,Evet,Evet,True,False,True
432779684,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,1,26-30 arası,False,False,285,,False,False,False,True,False,Satılık Müstakil Ev,Hayır,125.000 TL,False,False,True,False,False,12 Aralık 2018,False,False,Soba,False,False,2,Emlak Ofisinden,False,Boş,False,Hocalar Köyü,False,,2+1,False,False,False,Antalya,False,Manavgat,Hayır,Hayır,False,False,False
435213969,50,False,False,True,False,False,False,Belirtilmemiş,1,5-10 arası,False,True,105,1,False,True,False,True,False,Satılık Daire,Hayır,300.000 TL,False,False,True,True,False,12 Aralık 2018,True,True,Klima,False,False,4,Emlak Ofisinden,True,Mülk Sahibi,True,Liman Mah.,False,90,2+1,True,False,True,Antalya,True,Konyaaltı,Evet,Hayır,False,False,True
435655390,300,True,False,False,True,False,False,,3,1,False,True,220,,False,True,True,True,False,Satılık Villa,Hayır,1.575.000 TL,False,True,True,False,False,14 Aralık 2018,False,True,Klima,False,False,2,Emlak Ofisinden,True,Boş,False,Seki Köyü,False,,4+1,True,False,True,Antalya,True,Alanya,Evet,Hayır,True,False,True
436705786,Belirtilmemiş,False,False,True,False,False,False,Belirtilmemiş,1,3,False,True,130,2,False,True,False,False,False,Satılık Daire,Hayır,150.000 TL,False,False,False,False,False,13 Aralık 2018,False,True,Soba,False,False,3,İnşaat Firmasından,False,Boş,True,Kiremitli Mah.,True,115,2+1,True,True,True,Antalya,True,Korkuteli,Hayır,Evet,True,False,False
444834227,Belirtilmemiş,False,False,True,False,False,False,Belirtilmemiş,3,0,False,True,330,6,True,True,False,True,True,Satılık Daire,Evet,1.150.000 TL,False,True,True,True,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),True,False,6,İnşaat Firmasından,False,Boş,False,Akkuyu Mah.,False,,5+1,True,True,True,Antalya,True,Konyaaltı,Evet,Evet,True,False,True
448828206,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,2,2,False,False,160,4,False,False,False,False,False,Satılık Daire,Hayır,425.000 TL,False,False,False,False,False,12 Aralık 2018,False,False,Klima,False,False,4,Emlak Ofisinden,False,Boş,False,Molla Yusuf Mah.,False,,4+1,False,False,False,Antalya,False,Konyaaltı,Belirtilmemiş,Hayır,False,False,False
451257871,0,False,False,False,True,False,False,,3,5-10 arası,False,True,200,,False,True,False,True,False,Satılık Villa,Hayır,640.000 TL,False,False,True,False,False,14 Aralık 2018,True,True,Klima,False,False,2,Emlak Ofisinden,True,Mülk Sahibi,False,Göynük Mh.,True,180,3+1,True,False,True,Antalya,False,Kemer,Evet,Hayır,False,False,True
453834440,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,1,11-15 arası,False,False,100,,False,False,False,False,False,Satılık Müstakil Ev,Belirtilmemiş,450.000 TL,False,False,False,False,False,12 Aralık 2018,False,False,Klima,False,False,1,Sahibinden,False,Kiracılı,False,Ermenek Mah.,False,374,2+1,False,False,False,Antalya,False,Muratpaşa,Hayır,Hayır,False,False,False
457314981,35,False,False,True,False,False,False,Belirtilmemiş,1,11-15 arası,False,False,150,Kot 4,False,False,False,False,False,Satılık Daire,Evet,675.000 TL,False,False,True,False,False,13 Aralık 2018,False,True,Klima,False,False,8,Emlak Ofisinden,False,Kiracılı,False,Güzeloba Mh.,False,,3+1,False,False,True,Antalya,False,Muratpaşa,Hayır,Evet,False,False,False
461241058,130,True,False,True,False,False,False,Belirtilmemiş,2,4,False,True,110,1,False,True,True,True,False,Satılık Daire,Evet,420.000 TL,False,True,True,False,False,07 Aralık 2018,True,True,Klima,False,False,5,İnşaat Firmasından,False,Boş,False,Kestel,False,95,2+1,False,False,True,Antalya,False,Alanya,Evet,Evet,False,False,True
463111356,25,False,False,False,False,False,False,Belirtilmemiş,1,0,False,True,125,1,False,True,False,True,False,Satılık Daire,Hayır,195.000 TL,False,True,True,False,False,13 Aralık 2018,False,False,Klima,False,False,2,Sahibinden,False,Boş,True,Ayanoğlu Mh.,False,114,3+1,True,False,True,Antalya,True,Kepez,Hayır,Evet,False,False,False
464684123,Belirtilmemiş,True,False,False,False,False,False,,5,5-10 arası,False,True,1.165,,False,True,True,True,False,Satılık Villa,Evet,1.980.000 TL,False,False,True,False,False,12 Aralık 2018,True,True,Klima,False,False,2,Emlak Ofisinden,True,Boş,False,Ilıca Mh.,True,300,5+2,False,False,True,Antalya,False,Manavgat,Hayır,Hayır,True,False,True
472073369,0,False,False,True,False,False,False,Belirtilmemiş,2,0,False,True,135,2,False,True,False,False,True,Satılık Daire,Evet,325.000 TL,False,True,True,True,False,13 Aralık 2018,False,False,Klima,False,False,3,İnşaat Firmasından,False,Boş,True,Göksu Mh.,True,107,3+1,True,False,True,Antalya,True,Kepez,Evet,Evet,False,False,True
472077429,0,False,False,True,False,False,False,Belirtilmemiş,2,0,False,True,105,2,False,True,False,False,True,Satılık Daire,Hayır,269.000 TL,False,True,True,True,False,13 Aralık 2018,False,False,Klima,False,False,3,İnşaat Firmasından,False,Boş,True,Göksu Mh.,True,100,2+1,True,False,True,Antalya,True,Kepez,Evet,Evet,False,False,True
478110310,Belirtilmemiş,True,False,False,False,False,True,,2,3,True,True,300,,False,True,False,True,False,Satılık Villa,Hayır,2.100.000 TL,False,False,True,True,False,13 Aralık 2018,False,True,Klima,False,False,3,Emlak Ofisinden,True,Boş,True,Kiriş Mh.,True,,4+1,True,True,True,Antalya,True,Kemer,Hayır,Hayır,True,True,True
478491560,20,True,False,True,False,False,False,Belirtilmemiş,1,3,False,True,70,Giriş Katı,False,True,False,False,False,Satılık Daire,Hayır,185.000 TL,False,False,True,False,False,12 Aralık 2018,True,False,Klima,False,False,4,Emlak Ofisinden,True,Boş,True,Bayındır Mh.,False,60,1+1,True,False,True,Antalya,True,Muratpaşa,Hayır,Evet,False,False,False
487333794,Belirtilmemiş,True,False,False,True,False,True,,4,5-10 arası,False,True,325,,False,True,True,True,True,Satılık Villa,Evet,1.950.000 TL,False,True,True,False,False,12 Aralık 2018,True,True,Klima,True,False,3,Emlak Ofisinden,True,Mülk Sahibi,True,Göynük Mh.,True,300,6+1,True,True,True,Antalya,True,Kemer,Hayır,Hayır,True,True,True
487748440,600,False,False,False,False,False,False,,2,16-20 arası,False,True,125,,False,False,True,True,False,Satılık Villa,Evet,1.400.000 TL,False,False,True,True,False,12 Aralık 2018,False,False,Klima,False,False,2,Sahibinden,True,Boş,True,Kalkan Bld.,True,125,2+1,True,True,False,Antalya,True,Kaş,,Hayır,True,False,True
488050933,Belirtilmemiş,True,False,False,False,False,False,Belirtilmemiş,2,0,False,True,106,2,False,True,False,True,False,Satılık Daire,Hayır,400.000 TL,False,True,True,True,False,07 Aralık 2018,True,True,Klima,False,False,2,Emlak Ofisinden,False,Mülk Sahibi,True,Kemerağzı Mh.,False,96,2+1,True,False,True,Antalya,True,Aksu,Hayır,Evet,False,False,True
488059649,Belirtilmemiş,True,False,True,False,False,False,Belirtilmemiş,1,2,False,True,60,3,False,True,True,True,False,Satılık Daire,Hayır,405.375 TL,False,True,True,True,False,13 Aralık 2018,False,True,Klima,False,False,4,Emlak Ofisinden,False,Boş,False,Kestel,False,,1+1,True,False,True,Antalya,True,Alanya,,Hayır,False,False,True
488555114,350,False,False,False,False,False,False,Belirtilmemiş,1,16-20 arası,False,False,54,Çatı Katı,False,False,True,True,False,Satılık Daire,Evet,310.000 TL,False,False,True,True,False,12 Aralık 2018,False,False,Klima,False,False,3,Sahibinden,True,Boş,False,Kalkan Bld.,True,54,1+1,True,False,False,Antalya,False,Kaş,,Hayır,True,False,True
492323105,Belirtilmemiş,False,False,True,False,False,False,Belirtilmemiş,2,0,False,True,225,2,False,True,False,False,False,Satılık Daire,Evet,535.000 TL,False,True,True,False,False,11 Aralık 2018,True,True,Klima,True,False,11,İnşaat Firmasından,False,Boş,False,Cikcilli,False,200,4+1,True,False,True,Antalya,True,Alanya,Evet,Evet,False,False,True
492571789,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,1,0,False,False,95,4,False,False,True,False,False,Satılık Daire,Hayır,158.000 TL,False,False,False,False,False,12 Aralık 2018,False,False,Doğalgaz (Kombi),False,False,5,Emlak Ofisinden,False,Boş,False,Barış Mh.,False,,2+1,False,False,False,Antalya,True,Kepez,Hayır,Evet,False,False,False
495448821,265,True,False,False,False,False,False,Belirtilmemiş,2,5-10 arası,False,True,110,2,False,True,True,True,False,Satılık Daire,Evet,340.000 TL,False,False,True,True,False,15 Kasım 2018,True,True,Klima,False,False,3,Emlak Ofisinden,True,Mülk Sahibi,False,Ilıca Mh.,True,105,2+1,True,False,True,Antalya,True,Manavgat,Evet,Evet,False,False,True
499354722,20,False,False,False,False,False,False,Belirtilmemiş,1,0,False,False,195,2,True,False,True,False,False,Satılık Daire,Hayır,240.000 TL,False,False,False,False,False,12 Aralık 2018,False,False,Yok,False,False,2,Emlak Ofisinden,False,Boş,False,Erenköy Mh.,False,,4+1,False,False,False,Antalya,True,Kepez,Hayır,Evet,False,False,False
499677444,150,False,False,False,False,False,True,,2,0,False,True,130,,False,True,False,True,False,Satılık Villa,Hayır,210.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,3,İnşaat Firmasından,False,Boş,True,Uzunoluk Mah.,False,,3+1,False,False,False,Antalya,True,Korkuteli,,Hayır,False,True,False
499823492,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,1,11-15 arası,False,False,135,3,False,False,False,False,False,Satılık Daire,Hayır,178.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,14,Emlak Ofisinden,False,Mülk Sahibi,False,Gazi Mah.,False,,3+1,False,False,False,Antalya,False,Kepez,Hayır,Hayır,False,False,False
501701757,400,False,False,True,False,False,False,Belirtilmemiş,1,11-15 arası,False,True,54,2,False,False,True,True,False,Satılık Daire,Evet,260.000 TL,False,False,True,True,False,12 Aralık 2018,False,False,Klima,False,False,3,Sahibinden,True,Boş,False,Kalkan Bld.,True,54,1+1,True,False,False,Antalya,True,Kaş,,Hayır,False,False,True
502525639,Belirtilmemiş,False,False,True,False,False,False,Belirtilmemiş,2,0,False,True,115,Kot 2,False,True,True,True,True,Satılık Daire,Hayır,550.000 TL,False,False,True,True,False,06 Aralık 2018,False,False,Klima,False,False,4,İnşaat Firmasından,True,Boş,False,Güzeloba Mh.,False,100,2+1,True,True,True,Antalya,False,Muratpaşa,Evet,Hayır,False,False,True
502590362,Belirtilmemiş,True,False,True,False,False,False,Belirtilmemiş,1,0,False,True,50,Zemin Kat,False,True,False,True,False,Satılık Daire,Hayır,300.000 TL,False,True,False,False,False,12 Aralık 2018,True,True,Doğalgaz (Kombi),False,False,5,İnşaat Firmasından,True,Boş,True,Hurma Mah.,False,,1+1,False,False,True,Antalya,True,Konyaaltı,Hayır,Evet,False,False,True
503864432,Belirtilmemiş,False,False,False,False,False,True,,5,0,False,True,425,,False,True,False,True,True,Satılık Villa,Hayır,1.850.000 TL,False,False,True,True,False,14 Aralık 2018,True,False,Merkezi,True,False,3,Emlak Ofisinden,True,Boş,True,Yeşilbayır Mh.,True,,6+1,True,False,True,Antalya,False,Döşemealtı,Evet,Evet,True,False,True
505021862,0,True,False,True,False,False,False,Belirtilmemiş,1,0,False,True,60,1,False,True,False,False,False,Satılık Daire,Hayır,158.000 TL,False,True,True,False,False,05 Aralık 2018,True,True,Doğalgaz (Kombi),False,False,3,Emlak Ofisinden,False,Boş,True,Ahatlı Mh.,False,60,1+1,True,False,True,Antalya,True,Kepez,Hayır,Evet,False,False,False
505615076,Belirtilmemiş,True,False,True,False,False,False,Belirtilmemiş,1,1,False,True,73,2,False,True,True,True,False,Satılık Daire,Hayır,372.600 TL,False,False,False,True,False,13 Aralık 2018,False,True,Klima,False,False,13,Emlak Ofisinden,False,Boş,False,Mahmutlar Bld.,False,,1+1,True,False,True,Antalya,True,Alanya,Evet,Hayır,False,False,True
507457016,Belirtilmemiş,False,False,True,False,False,False,Belirtilmemiş,1,16-20 arası,False,True,155,5,False,True,False,False,False,Satılık Daire,Hayır,395.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Yok,False,False,7,Emlak Ofisinden,False,Boş,False,Bayındır Mh.,False,140,3+1,True,True,False,Antalya,True,Muratpaşa,Hayır,Hayır,False,False,False
508319474,Belirtilmemiş,False,False,False,False,False,False,Belirtilmemiş,1,0,False,True,90,1,False,True,False,True,False,Satılık Daire,Hayır,150.000 TL,False,False,False,False,False,13 Aralık 2018,True,True,Klima,False,False,2,Emlak Ofisinden,False,Boş,False,Varsak Karşıyaka Mh.,False,,2+1,True,True,False,Antalya,True,Kepez,Hayır,Hayır,False,False,False
509402154,Belirtilmemiş,False,False,False,False,False,False,Var,2,5-10 arası,False,False,750,Müstakil,False,False,True,True,False,Satılık Daire,Hayır,370.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Klima,False,False,2,Emlak Ofisinden,False,Mülk Sahibi,False,Mavikent Bld.,False,,2+1,False,False,False,Antalya,True,Kumluca,Hayır,Evet,False,False,False
510996096,30,False,False,True,False,False,False,Var,1,21-25 arası,False,False,150,4,False,True,False,True,False,Satılık Daire,Hayır,350.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Klima,False,False,9,Emlak Ofisinden,False,Kiracılı,False,Siteler Mah.,False,,3+1,False,True,True,Antalya,True,Konyaaltı,Evet,Hayır,False,False,False
511906415,Belirtilmemiş,True,False,True,False,False,False,Var,2,0,False,False,120,2,False,True,False,True,False,Satılık Daire,Hayır,370.000 TL,False,True,True,False,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),False,False,4,Emlak Ofisinden,True,Boş,True,Hurma Mah.,False,105,2+1,True,False,True,Antalya,False,Konyaaltı,Hayır,Hayır,False,False,True
512782010,200,True,False,False,False,False,False,Var,3,2,False,False,240,2,False,False,False,True,True,Satılık Daire,Hayır,1.100.000 TL,False,False,True,True,False,13 Aralık 2018,True,True,Doğalgaz (Kombi),False,True,2,Emlak Ofisinden,True,Mülk Sahibi,True,Güzeloba Mh.,True,220,3+1,True,True,True,Antalya,True,Muratpaşa,,Evet,True,False,True
513138298,Belirtilmemiş,False,False,False,False,False,False,Var,2,0,False,False,180,5,True,False,False,False,False,Satılık Daire,Hayır,355.000 TL,False,False,False,False,False,14 Aralık 2018,False,False,Soba,False,False,5,Emlak Ofisinden,False,Boş,False,Örnek Mh.,False,,3+1,False,False,False,Antalya,False,Manavgat,Hayır,Evet,False,False,False
514001097,Belirtilmemiş,True,False,False,False,False,False,,5,0,False,False,350,,False,True,False,True,False,Satılık Villa,Hayır,1.335.000 TL,False,False,True,False,False,03 Aralık 2018,True,True,Yerden Isıtma,False,False,3,Emlak Ofisinden,True,Boş,False,Güzeloba Mh.,False,300,5+1,True,False,True,Antalya,True,Muratpaşa,Hayır,Hayır,True,False,True
514783227,Belirtilmemiş,False,False,False,False,False,False,Var,1,0,False,True,120,3,False,True,False,False,True,Satılık Daire,Hayır,208.000 TL,False,False,True,False,False,26 Kasım 2018,True,True,Güneş Enerjisi,False,False,3,İnşaat Firmasından,False,Boş,True,Sarılar Mh.,False,110,3+1,False,True,True,Antalya,True,Manavgat,Hayır,Hayır,False,False,False
516401864,50,False,False,True,False,False,False,Var,1,4,False,True,120,3,False,True,False,False,False,Satılık Daire,Hayır,345.000 TL,False,True,False,False,False,12 Aralık 2018,True,True,Klima,False,False,4,Emlak Ofisinden,False,Boş,True,Sinan Mah.,False,,2+1,True,False,True,Antalya,True,Muratpaşa,Hayır,Hayır,False,False,False
516770350,100,False,False,True,False,False,False,Var,2,21-25 arası,False,True,280,6,True,True,True,True,False,Satılık Daire,Hayır,1.150.000 TL,False,True,True,False,False,12 Aralık 2018,False,True,Klima,False,False,6,Emlak Ofisinden,True,Boş,True,Varlık Mh.,False,,4+2,False,True,True,Antalya,True,Muratpaşa,Hayır,Hayır,True,False,False
520072749,30,False,False,True,False,True,False,Var,1,0,False,True,95,Bahçe Katı,False,True,False,True,False,Satılık Daire,Hayır,225.000 TL,False,True,False,False,False,12 Aralık 2018,True,True,Kat Kaloriferi,True,False,4,İnşaat Firmasından,False,Boş,True,Kızıltoprak Mh.,False,85,2+1,True,False,True,Antalya,True,Muratpaşa,Hayır,Evet,True,False,False
521995183,400,True,False,False,False,False,False,,2,5-10 arası,False,True,172,,False,True,False,False,False,Satılık Villa,Evet,699.000 TL,False,False,True,False,False,13 Aralık 2018,True,True,Klima,False,False,3,İnşaat Firmasından,True,Boş,False,Belek Bld.,True,150,3+1,True,False,True,Antalya,False,Serik,Evet,Hayır,False,False,True
522785552,Belirtilmemiş,False,False,True,False,False,False,Var,2,0,False,True,135,1,False,True,False,False,False,Satılık Daire,Hayır,360.000 TL,False,True,True,False,False,13 Aralık 2018,True,False,Klima,False,False,3,Emlak Ofisinden,False,Boş,True,Özgürlük Mh.,False,120,3+1,True,True,True,Antalya,True,Kepez,Hayır,Hayır,False,False,False
526469552,Belirtilmemiş,False,False,True,True,False,False,Var,2,0,False,True,170,Bahçe Katı,False,True,False,False,True,Satılık Daire,Hayır,490.000 TL,False,True,True,False,False,27 Ekim 2018,True,True,Yok,False,False,4,İnşaat Firmasından,False,Boş,True,Varlık Mh.,False,155,3+1,True,False,False,Antalya,True,Muratpaşa,Hayır,Hayır,False,False,False
526704850,0,True,False,False,False,False,True,,2,1,False,True,210,,False,False,False,True,False,Satılık Villa,Evet,1.450.000 TL,False,True,True,False,False,14 Aralık 2018,True,True,Şömine,False,False,2,Sahibinden,True,Mülk Sahibi,False,Nebiler Mah.,True,210,3+2,True,False,False,Antalya,False,Döşemealtı,Hayır,Evet,False,False,False
527978317,10,False,False,True,False,True,False,Var,1,0,False,True,85,Yüksek Giriş,False,False,False,False,False,Satılık Daire,Evet,109.000 TL,False,False,True,False,False,30 Kasım 2018,False,False,Klima,False,False,3,Emlak Ofisinden,False,Boş,False,Kütükçü Mh.,False,75,2+1,False,False,False,Antalya,True,Kepez,Hayır,Evet,False,False,False
528283026,Belirtilmemiş,False,False,False,False,False,False,Var,1,0,False,False,120,1,False,False,False,False,False,Satılık Daire,Hayır,245.000 TL,False,False,True,False,False,13 Aralık 2018,False,False,Kat Kaloriferi,False,False,3,Emlak Ofisinden,False,Boş,False,Kütükçü Mh.,False,130,3+1,False,False,False,Antalya,False,Kepez,Hayır,Evet,False,False,False
529256150,Belirtilmemiş,False,False,False,False,False,True,,4,11-15 arası,False,True,500,,False,True,True,True,False,Satılık Villa,Hayır,3.570.000 TL,False,False,True,False,False,14 Aralık 2018,False,False,Klima,False,False,4,Emlak Ofisinden,True,Boş,False,Çarşı Mh.,False,290,6+3,False,False,True,Antalya,True,Alanya,Hayır,Hayır,True,False,True
532530516,0,False,False,True,False,False,False,Var,1,5-10 arası,False,True,110,1,False,True,False,True,True,Satılık Daire,Hayır,335.000 TL,False,False,True,True,False,13 Aralık 2018,False,True,Klima,False,False,5,Emlak Ofisinden,False,Boş,True,Altınkum Mh.,False,,2+1,True,False,False,Antalya,True,Konyaaltı,Hayır,Hayır,False,False,False
532777157,Belirtilmemiş,False,False,False,False,False,False,Var,1,0,False,True,120,3,False,True,False,True,True,Satılık Daire,Hayır,212.000 TL,False,False,True,False,False,26 Kasım 2018,True,True,Güneş Enerjisi,False,False,3,İnşaat Firmasından,False,Boş,True,Sarılar Mh.,False,,3+1,False,True,True,Antalya,True,Manavgat,Hayır,Hayır,False,False,False
